@relation databasetraining

@attribute area numeric
@attribute perimeter numeric
@attribute circularity numeric
@attribute compactness numeric
@attribute major numeric
@attribute minor numeric
@attribute eccentricity numeric
@attribute hisgreypeak numeric
@attribute q1grey numeric
@attribute q2grey numeric
@attribute q3grey numeric
@attribute q1r numeric
@attribute q2r numeric
@attribute q3r numeric
@attribute q1g numeric
@attribute q2g numeric
@attribute q3g numeric
@attribute q1b numeric
@attribute q2b numeric
@attribute q3b numeric
@attribute Stage {'Stage 1','Stage 2','Stage 3','Stage 4', 'Stage 5'}

@data
123786.0, 5203.20264, 0.0574566014, 0.00457225135, 274.288513, 234.649155, 1.36639822, 79.0, 73.0, 82.0, 92.0, 75.0, 84.0, 98.0, 109.0, 120.0, 134.0, 36.0, 41.0, 48.0,'Stage 3'
151695.0, 5332.49756, 0.0670378134, 0.00533469953, 376.217834, 298.839447, 1.58490396, 69.0, 64.0, 73.0, 93.0, 64.0, 76.0, 103.0, 97.0, 110.0, 130.0, 30.0, 35.0, 45.0,'Stage 4'
46090.0, 1787.44116, 0.181281328, 0.0144259101, 163.20163, 129.493759, 1.58836877, 61.0, 59.0, 64.0, 73.0, 59.0, 66.0, 77.0, 89.0, 96.0, 106.0, 28.0, 32.0, 42.0,'Stage 2'
73970.0, 3102.31323, 0.0965815559, 0.0076857158, 261.709503, 172.363419, 2.30541348, 72.0, 70.0, 76.0, 94.0, 73.0, 81.0, 106.0, 104.0, 111.0, 133.0, 32.0, 37.0, 47.0,'Stage 3'
44033.0, 1465.97485, 0.257475048, 0.0204892121, 162.118576, 106.24054, 2.32854724, 73.0, 71.0, 77.0, 85.0, 74.0, 82.0, 92.0, 103.0, 112.0, 121.0, 33.0, 37.0, 44.0,'Stage 2'
56971.0, 4382.63721, 0.0372728556, 0.00296607963, 237.385117, 162.30864, 2.13906384, 66.0, 69.0, 80.0, 102.0, 73.0, 92.0, 118.0, 103.0, 115.0, 138.0, 29.0, 38.0, 47.0,'Stage 2'
2746.0, 487.874023, 0.144975618, 0.0115367938, 105.341576, 40.2693405, 6.84306383, 88.0, 85.0, 96.0, 116.0, 94.0, 107.0, 127.0, 115.0, 130.0, 146.0, 43.0, 53.0, 77.0,'Stage 1'
42620.0, 1394.20178, 0.275532007, 0.0219261386, 159.710861, 93.8244171, 2.89759135, 54.0, 54.0, 67.0, 89.0, 54.0, 73.0, 98.0, 80.0, 96.0, 124.0, 29.0, 35.0, 47.0,'Stage 2'
7557.0, 858.239685, 0.128926471, 0.0102596432, 112.146187, 55.3091393, 4.11126232, 72.0, 67.0, 81.0, 100.0, 69.0, 88.0, 111.0, 100.0, 117.0, 134.0, 33.0, 40.0, 55.0,'Stage 1'
47110.0, 2425.75415, 0.100607291, 0.00800607353, 196.874207, 97.2654037, 4.09695196, 70.0, 71.0, 79.0, 104.0, 72.0, 81.0, 115.0, 108.0, 116.0, 146.0, 33.0, 42.0, 52.0,'Stage 2'
48548.0, 1751.07654, 0.198962361, 0.0158329215, 183.736725, 123.167542, 2.22535539, 82.0, 78.0, 83.0, 88.0, 83.0, 89.0, 96.0, 116.0, 124.0, 130.0, 34.0, 36.0, 40.0,'Stage 2'
39703.0, 4456.59717, 0.0251203943, 0.00199901755, 545.220093, 122.40155, 19.8412876, 113.0, 98.0, 106.0, 113.0, 108.0, 117.0, 125.0, 139.0, 150.0, 162.0, 44.0, 49.0, 55.0,'Stage 3'
253525.0, 10461.833, 0.0291081835, 0.00231635571, 759.130249, 372.032104, 4.16362619, 66.0, 67.0, 78.0, 96.0, 70.0, 84.0, 107.0, 102.0, 116.0, 137.0, 28.0, 34.0, 45.0,'Stage 4'
27906.0, 1275.58459, 0.21552068, 0.0171505902, 170.659607, 84.4005966, 4.08856058, 86.0, 85.0, 91.0, 98.0, 94.0, 101.0, 111.0, 124.0, 131.0, 139.0, 37.0, 40.0, 47.0,'Stage 4'
95819.0, 5198.18652, 0.0445612893, 0.00354607473, 360.239136, 322.059906, 1.25114739, 88.0, 87.0, 94.0, 104.0, 94.0, 102.0, 115.0, 127.0, 134.0, 147.0, 41.0, 47.0, 55.0,'Stage 3'
76947.0, 4689.22705, 0.0439743102, 0.00349936425, 353.299835, 211.449524, 2.79173017, 70.0, 71.0, 82.0, 101.0, 76.0, 91.0, 117.0, 108.0, 119.0, 140.0, 30.0, 35.0, 47.0,'Stage 4'
145839.0, 10457.8125, 0.0167572144, 0.00133349677, 528.438416, 300.712677, 3.0880568, 112.0, 88.0, 102.0, 113.0, 92.0, 114.0, 128.0, 125.0, 138.0, 155.0, 44.0, 52.0, 62.0,'Stage 4'
103036.0, 4784.19873, 0.0565692484, 0.004501638, 377.77948, 268.771454, 1.97565186, 90.0, 79.0, 90.0, 102.0, 86.0, 100.0, 115.0, 111.0, 133.0, 147.0, 34.0, 39.0, 47.0,'Stage 3'
105501.0, 6477.44678, 0.0315979384, 0.00251448411, 505.342407, 257.20752, 3.86014986, 105.0, 84.0, 98.0, 107.0, 89.0, 105.0, 117.0, 119.0, 140.0, 154.0, 38.0, 45.0, 53.0,'Stage 3'
70996.0, 4733.85693, 0.0398119502, 0.00316813448, 538.635742, 290.025879, 3.44918776, 100.0, 94.0, 100.0, 108.0, 104.0, 111.0, 120.0, 136.0, 145.0, 154.0, 42.0, 45.0, 51.0,'Stage 3'
58341.0, 1891.25513, 0.204966784, 0.0163107384, 182.155838, 156.040848, 1.36272919, 63.0, 62.0, 70.0, 94.0, 63.0, 74.0, 108.0, 93.0, 102.0, 132.0, 29.0, 36.0, 44.0,'Stage 3'
33900.0, 1753.84485, 0.138492808, 0.0110209072, 170.614075, 99.2529602, 2.95489979, 67.0, 65.0, 72.0, 86.0, 66.0, 74.0, 90.0, 98.0, 106.0, 117.0, 32.0, 37.0, 53.0,'Stage 2'
67608.0, 2896.57349, 0.101260222, 0.00805803295, 329.992279, 143.118759, 5.31636047, 59.0, 59.0, 68.0, 87.0, 61.0, 71.0, 96.0, 89.0, 100.0, 122.0, 27.0, 31.0, 43.0,'Stage 3'
99013.0, 4876.95312, 0.0523124337, 0.0041628913, 530.436829, 423.463226, 1.56904709, 81.0, 81.0, 94.0, 109.0, 86.0, 104.0, 126.0, 123.0, 138.0, 154.0, 32.0, 38.0, 52.0,'Stage 4'
24166.0, 1181.65442, 0.217487186, 0.0173070803, 134.860916, 78.7366409, 2.93371844, 59.0, 59.0, 68.0, 85.0, 63.0, 74.0, 98.0, 86.0, 98.0, 117.0, 28.0, 32.0, 43.0,'Stage 3'
2121.0, 290.904449, 0.31495595, 0.0250633974, 77.5424194, 17.5758839, 19.4645481, 62.0, 67.0, 78.0, 96.0, 70.0, 83.0, 103.0, 89.0, 103.0, 119.0, 41.0, 48.0, 68.0,'Stage 1'
35635.0, 1506.01599, 0.197436512, 0.0157114994, 148.368164, 106.859848, 1.92775714, 56.0, 58.0, 64.0, 79.0, 58.0, 67.0, 85.0, 87.0, 97.0, 110.0, 27.0, 31.0, 44.0,'Stage 2'
4017.0, 964.870972, 0.0542217121, 0.0043148268, 146.743118, 44.0546303, 11.09513, 122.0, 109.0, 118.0, 123.0, 126.0, 136.0, 142.0, 129.0, 156.0, 164.0, 57.0, 62.0, 73.0,'Stage 4'
74825.0, 6681.63184, 0.0210616086, 0.00167602953, 410.276428, 274.455597, 2.23464704, 110.0, 99.0, 107.0, 113.0, 112.0, 124.0, 138.0, 136.0, 146.0, 158.0, 41.0, 46.0, 53.0,'Stage 3'
19839.0, 1314.31653, 0.144321069, 0.0114847058, 234.022949, 69.2975006, 11.4046459, 96.0, 95.0, 101.0, 112.0, 105.0, 112.0, 125.0, 139.0, 145.0, 152.0, 42.0, 47.0, 62.0,'Stage 3'
38708.0, 2050.05737, 0.115738675, 0.00921019167, 191.641266, 138.655655, 1.91030586, 91.0, 84.0, 93.0, 104.0, 95.0, 107.0, 121.0, 120.0, 132.0, 145.0, 36.0, 41.0, 49.0,'Stage 4'
83765.0, 5651.6377, 0.0329551883, 0.00262249075, 546.562195, 174.276962, 9.83556366, 109.0, 86.0, 102.0, 110.0, 93.0, 112.0, 121.0, 126.0, 149.0, 159.0, 38.0, 44.0, 51.0,'Stage 3'
2056.0, 324.446716, 0.245440483, 0.0195315331, 50.6864853, 23.2363377, 4.75826883, 61.0, 59.0, 65.0, 100.0, 62.0, 71.0, 110.0, 81.0, 87.0, 115.0, 35.0, 41.0, 72.0,'Stage 1'
68632.0, 5283.73682, 0.0308925789, 0.00245835329, 322.798889, 216.364441, 2.22583127, 102.0, 90.0, 100.0, 110.0, 100.0, 113.0, 126.0, 129.0, 143.0, 156.0, 39.0, 43.0, 51.0,'Stage 4'
8954.0, 751.826599, 0.19906348, 0.0158409681, 145.723892, 43.4653244, 11.240242, 72.0, 71.0, 76.0, 90.0, 76.0, 81.0, 100.0, 101.0, 106.0, 120.0, 37.0, 41.0, 53.0,'Stage 1'
14392.0, 1996.05212, 0.0453928299, 0.00361224683, 219.81694, 105.96035, 4.30363607, 119.0, 106.0, 114.0, 121.0, 122.0, 131.0, 140.0, 140.0, 151.0, 160.0, 53.0, 59.0, 67.0,'Stage 4'
80975.0, 3766.69287, 0.0717200264, 0.00570729794, 389.419647, 201.505981, 3.73473549, 89.0, 87.0, 93.0, 105.0, 97.0, 106.0, 119.0, 129.0, 139.0, 151.0, 33.0, 37.0, 45.0,'Stage 3'
517.0, 93.8406219, 0.737766027, 0.0587095581, 17.793993, 9.55004311, 3.47165155, 71.0, 70.0, 88.0, 119.0, 78.0, 99.0, 130.0, 92.0, 112.0, 139.0, 40.0, 54.0, 86.0,'Stage 1'
52728.0, 4237.73486, 0.0368963666, 0.00293611945, 406.290863, 169.494568, 5.74595928, 83.0, 84.0, 92.0, 107.0, 92.0, 102.0, 122.0, 126.0, 133.0, 151.0, 34.0, 40.0, 51.0,'Stage 3'
50438.0, 4876.95459, 0.0266483482, 0.00212060823, 210.903275, 142.871811, 2.17908216, 114.0, 105.0, 111.0, 117.0, 136.0, 147.0, 157.0, 127.0, 139.0, 152.0, 42.0, 45.0, 49.0,'Stage 4'
8852.0, 953.072632, 0.122461416, 0.00974517036, 81.0090714, 71.8998718, 1.26943672, 68.0, 64.0, 72.0, 94.0, 64.0, 74.0, 104.0, 89.0, 100.0, 119.0, 38.0, 44.0, 59.0,'Stage 1'
15232.0, 1458.05444, 0.090036653, 0.00716488948, 157.661011, 100.494034, 2.46131992, 71.0, 72.0, 78.0, 96.0, 74.0, 82.0, 103.0, 105.0, 113.0, 126.0, 35.0, 43.0, 60.0,'Stage 1'
113170.0, 5629.27734, 0.0448782444, 0.00357129727, 461.332306, 292.941986, 2.48007321, 94.0, 91.0, 97.0, 106.0, 102.0, 110.0, 120.0, 135.0, 143.0, 151.0, 35.0, 41.0, 49.0,'Stage 3'
53015.0, 2639.43066, 0.0956286713, 0.00760988751, 234.326935, 154.327072, 2.30547404, 83.0, 81.0, 87.0, 97.0, 88.0, 97.0, 112.0, 115.0, 122.0, 134.0, 38.0, 42.0, 49.0,'Stage 3'
125182.0, 3543.60571, 0.125274017, 0.0099689886, 509.354919, 119.392082, 18.2007771, 100.0, 83.0, 95.0, 104.0, 92.0, 106.0, 118.0, 126.0, 140.0, 151.0, 32.0, 37.0, 46.0,'Stage 3'
145240.0, 9390.13086, 0.0206991639, 0.00164718705, 543.275146, 345.935577, 2.46631861, 105.0, 97.0, 104.0, 111.0, 106.0, 116.0, 126.0, 140.0, 150.0, 159.0, 41.0, 47.0, 53.0,'Stage 4'
67009.0, 3533.67188, 0.067435801, 0.00536637055, 372.856079, 219.427612, 2.88735342, 70.0, 75.0, 85.0, 104.0, 78.0, 91.0, 116.0, 110.0, 125.0, 146.0, 34.0, 41.0, 48.0,'Stage 3'
54858.0, 1698.29456, 0.239014268, 0.0190201513, 165.378067, 128.273544, 1.66219342, 59.0, 57.0, 65.0, 82.0, 56.0, 67.0, 90.0, 84.0, 95.0, 118.0, 30.0, 34.0, 42.0,'Stage 2'
39417.0, 2705.68945, 0.0676608682, 0.00538428081, 250.094849, 79.9054718, 9.7961731, 101.0, 94.0, 103.0, 113.0, 108.0, 120.0, 133.0, 134.0, 147.0, 157.0, 36.0, 42.0, 53.0,'Stage 4'
68474.0, 4335.42529, 0.0457796156, 0.00364302611, 248.815872, 157.618423, 2.49196649, 69.0, 70.0, 80.0, 108.0, 75.0, 88.0, 125.0, 104.0, 112.0, 150.0, 31.0, 41.0, 51.0,'Stage 2'
26021.0, 3881.49243, 0.0217038281, 0.00172713574, 233.670105, 173.003815, 1.82429445, 115.0, 109.0, 115.0, 122.0, 126.0, 140.0, 151.0, 137.0, 155.0, 163.0, 50.0, 55.0, 62.0,'Stage 4'
56105.0, 2887.66528, 0.0845507979, 0.00672833901, 317.324402, 81.5269852, 15.1497049, 96.0, 88.0, 97.0, 108.0, 104.0, 118.0, 132.0, 126.0, 135.0, 148.0, 33.0, 38.0, 46.0,'Stage 4'
53343.0, 3471.53735, 0.0556216203, 0.00442622788, 286.75238, 179.448853, 2.5534811, 95.0, 90.0, 98.0, 108.0, 100.0, 114.0, 124.0, 128.0, 137.0, 151.0, 39.0, 44.0, 50.0,'Stage 4'
65414.0, 3894.82837, 0.0541880988, 0.00431215204, 409.766602, 146.302505, 7.84457684, 101.0, 96.0, 102.0, 109.0, 107.0, 116.0, 126.0, 138.0, 148.0, 157.0, 39.0, 42.0, 47.0,'Stage 4'
5735.0, 840.526917, 0.102009363, 0.00811764691, 87.3249054, 75.2718735, 1.34589386, 60.0, 63.0, 79.0, 102.0, 65.0, 85.0, 116.0, 87.0, 103.0, 121.0, 38.0, 50.0, 71.0,'Stage 1'
55077.0, 2093.70264, 0.157888383, 0.0125643583, 171.168304, 119.773064, 2.04234147, 60.0, 56.0, 60.0, 67.0, 55.0, 60.0, 69.0, 83.0, 88.0, 96.0, 29.0, 33.0, 39.0,'Stage 1'
42967.0, 4030.17749, 0.0332427211, 0.00264537171, 210.258774, 177.108124, 1.40939045, 103.0, 99.0, 106.0, 113.0, 107.0, 116.0, 126.0, 137.0, 148.0, 157.0, 48.0, 54.0, 62.0,'Stage 3'
68920.0, 3256.18628, 0.0816839412, 0.0065002013, 367.337585, 109.89035, 11.1740761, 82.0, 82.0, 90.0, 108.0, 91.0, 102.0, 124.0, 123.0, 132.0, 155.0, 31.0, 37.0, 45.0,'Stage 3'
81412.0, 3597.57031, 0.0790459663, 0.00629027793, 421.870422, 183.309586, 5.29648542, 75.0, 75.0, 82.0, 101.0, 80.0, 88.0, 115.0, 113.0, 121.0, 151.0, 31.0, 35.0, 39.0,'Stage 3'
525.0, 127.498207, 0.405845731, 0.032296177, 17.9268246, 13.0528269, 1.88624275, 82.0, 87.0, 107.0, 129.0, 100.0, 125.0, 145.0, 106.0, 124.0, 146.0, 53.0, 70.0, 96.0,'Stage 1'
38146.0, 2388.46631, 0.084027335, 0.00668668328, 307.0513, 95.9761047, 10.2351837, 107.0, 91.0, 100.0, 109.0, 98.0, 112.0, 125.0, 128.0, 141.0, 152.0, 42.0, 46.0, 53.0,'Stage 3'
3753.0, 559.428528, 0.150695145, 0.0119919386, 66.1259842, 37.6535454, 3.0841291, 72.0, 66.0, 80.0, 101.0, 71.0, 88.0, 112.0, 88.0, 105.0, 121.0, 37.0, 47.0, 70.0,'Stage 1'
39921.0, 4742.60156, 0.0223037545, 0.00177487638, 414.690704, 229.726273, 3.25857186, 113.0, 105.0, 110.0, 114.0, 123.0, 130.0, 136.0, 153.0, 159.0, 164.0, 39.0, 42.0, 46.0,'Stage 4'
34646.0, 1397.23499, 0.223009869, 0.0177465603, 160.050568, 86.3305359, 3.43704724, 66.0, 65.0, 77.0, 92.0, 71.0, 87.0, 106.0, 93.0, 110.0, 126.0, 31.0, 35.0, 45.0,'Stage 3'
63309.0, 2924.47729, 0.093020536, 0.00740233902, 229.344162, 151.783844, 2.28309655, 78.0, 74.0, 78.0, 84.0, 77.0, 82.0, 90.0, 110.0, 116.0, 122.0, 34.0, 37.0, 43.0,'Stage 2'
104383.0, 5644.52783, 0.0411703363, 0.00327623123, 425.195038, 244.546921, 3.02309656, 89.0, 80.0, 90.0, 104.0, 85.0, 95.0, 111.0, 114.0, 131.0, 145.0, 40.0, 46.0, 56.0,'Stage 3'
13194.0, 1263.84045, 0.103801072, 0.00826022681, 119.210419, 91.0970078, 1.71245909, 58.0, 61.0, 76.0, 94.0, 63.0, 81.0, 106.0, 88.0, 103.0, 130.0, 33.0, 40.0, 53.0,'Stage 1'
47365.0, 3181.51001, 0.0588031821, 0.00467940839, 227.033676, 114.178169, 3.95379734, 73.0, 80.0, 93.0, 106.0, 91.0, 107.0, 124.0, 114.0, 130.0, 149.0, 33.0, 40.0, 50.0,'Stage 3'
64735.0, 4238.51416, 0.0452816002, 0.00360339507, 315.629181, 139.856339, 5.09319115, 78.0, 76.0, 80.0, 92.0, 80.0, 86.0, 101.0, 112.0, 117.0, 126.0, 34.0, 39.0, 46.0,'Stage 2'
64257.0, 5264.41113, 0.0291360505, 0.00231857318, 408.271881, 196.370575, 4.32261038, 111.0, 102.0, 108.0, 114.0, 114.0, 123.0, 132.0, 146.0, 154.0, 161.0, 44.0, 48.0, 54.0,'Stage 3'
86953.0, 3889.15674, 0.072240971, 0.0057487539, 377.26416, 132.93988, 8.05342293, 89.0, 87.0, 94.0, 106.0, 97.0, 107.0, 121.0, 130.0, 139.0, 153.0, 33.0, 38.0, 45.0,'Stage 3'
109950.0, 6923.1958, 0.0288264975, 0.0022939397, 426.105255, 216.320541, 3.88005853, 92.0, 87.0, 96.0, 107.0, 96.0, 108.0, 123.0, 129.0, 141.0, 155.0, 34.0, 38.0, 46.0,'Stage 4'
9568.0, 508.622162, 0.464772582, 0.0369854271, 75.1261749, 46.0604668, 2.66027093, 55.0, 55.0, 60.0, 69.0, 55.0, 61.0, 72.0, 81.0, 88.0, 100.0, 29.0, 32.0, 37.0,'Stage 2'
36178.0, 3961.01147, 0.0289762523, 0.00230585691, 179.581802, 152.537506, 1.38602602, 116.0, 100.0, 109.0, 117.0, 124.0, 134.0, 143.0, 132.0, 143.0, 159.0, 41.0, 46.0, 54.0,'Stage 4'
53876.0, 2738.52051, 0.0902761817, 0.00718395039, 212.783005, 180.939667, 1.38294947, 65.0, 65.0, 77.0, 97.0, 67.0, 83.0, 110.0, 99.0, 110.0, 136.0, 30.0, 37.0, 45.0,'Stage 3'
58846.0, 1755.11609, 0.240057409, 0.019103162, 249.083511, 82.6789093, 9.07612514, 61.0, 60.0, 67.0, 97.0, 62.0, 71.0, 110.0, 93.0, 101.0, 136.0, 26.0, 35.0, 46.0,'Stage 2'
67533.0, 2845.3667, 0.104821272, 0.00834141113, 243.68924, 132.164749, 3.39970636, 65.0, 65.0, 71.0, 84.0, 65.0, 73.0, 92.0, 98.0, 105.0, 121.0, 31.0, 34.0, 42.0,'Stage 2'
6277.0, 796.442566, 0.124352075, 0.00989562366, 107.88871, 33.299511, 10.4972677, 47.0, 50.0, 69.0, 91.0, 50.0, 76.0, 102.0, 70.0, 89.0, 116.0, 30.0, 41.0, 59.0,'Stage 1'
86964.0, 6612.10449, 0.0249959659, 0.00198911573, 410.915833, 260.913727, 2.48034358, 112.0, 98.0, 107.0, 114.0, 111.0, 124.0, 137.0, 140.0, 150.0, 158.0, 40.0, 45.0, 53.0,'Stage 3'
89648.0, 4548.46582, 0.0544528514, 0.00433321996, 319.726288, 237.777145, 1.80807519, 92.0, 73.0, 87.0, 99.0, 77.0, 96.0, 111.0, 109.0, 125.0, 142.0, 32.0, 38.0, 48.0,'Stage 4'
123109.0, 7255.0293, 0.0293914732, 0.00233889907, 459.261658, 280.257324, 2.68538427, 87.0, 84.0, 92.0, 106.0, 90.0, 100.0, 117.0, 122.0, 132.0, 144.0, 41.0, 47.0, 59.0,'Stage 3'
77883.0, 5228.10254, 0.035806708, 0.00284940726, 396.475555, 233.188614, 2.89080048, 94.0, 86.0, 97.0, 109.0, 95.0, 110.0, 125.0, 126.0, 137.0, 150.0, 32.0, 43.0, 54.0,'Stage 4'
101458.0, 7165.44092, 0.0248319227, 0.00197606161, 416.059448, 318.549469, 1.70591342, 109.0, 95.0, 104.0, 110.0, 103.0, 115.0, 123.0, 141.0, 153.0, 161.0, 39.0, 43.0, 48.0,'Stage 4'
3227.0, 337.7211, 0.355543256, 0.0282932334, 86.8508759, 24.1062469, 12.9804335, 61.0, 59.0, 70.0, 90.0, 59.0, 73.0, 98.0, 82.0, 95.0, 116.0, 36.0, 42.0, 59.0,'Stage 1'
39907.0, 2814.46704, 0.0633091703, 0.00503798388, 207.754028, 173.743866, 1.42981529, 89.0, 87.0, 91.0, 98.0, 93.0, 99.0, 108.0, 126.0, 132.0, 138.0, 40.0, 45.0, 54.0,'Stage 2'
47083.0, 4450.55908, 0.0298706647, 0.00237703184, 313.560516, 220.008804, 2.03124642, 107.0, 84.0, 103.0, 111.0, 92.0, 117.0, 129.0, 122.0, 142.0, 160.0, 37.0, 42.0, 52.0,'Stage 3'
53828.0, 1678.30066, 0.240147784, 0.0191103537, 174.020645, 119.403511, 2.12406301, 78.0, 64.0, 76.0, 88.0, 68.0, 84.0, 99.0, 93.0, 113.0, 127.0, 29.0, 34.0, 40.0,'Stage 3'
80201.0, 4235.67383, 0.0561752059, 0.00447028084, 502.7836, 159.109299, 9.9855299, 105.0, 74.0, 90.0, 106.0, 81.0, 102.0, 122.0, 112.0, 130.0, 155.0, 28.0, 35.0, 43.0,'Stage 3'
36674.0, 1840.74951, 0.13601248, 0.0108235301, 276.722992, 93.5518951, 8.74954128, 97.0, 94.0, 100.0, 107.0, 106.0, 114.0, 124.0, 138.0, 144.0, 153.0, 38.0, 41.0, 45.0,'Stage 4'
52910.0, 4420.80615, 0.034020815, 0.00270729046, 269.311401, 214.911011, 1.57033443, 92.0, 88.0, 98.0, 112.0, 101.0, 116.0, 132.0, 129.0, 143.0, 156.0, 31.0, 38.0, 50.0,'Stage 4'
10499.0, 947.350647, 0.147006407, 0.0116983987, 111.080765, 61.6662254, 3.24476314, 67.0, 65.0, 72.0, 86.0, 64.0, 74.0, 93.0, 91.0, 101.0, 115.0, 37.0, 42.0, 52.0,'Stage 1'
22637.0, 1561.87134, 0.116610654, 0.00927958079, 151.372314, 104.88942, 2.08271337, 64.0, 65.0, 78.0, 96.0, 65.0, 83.0, 103.0, 97.0, 110.0, 128.0, 34.0, 40.0, 60.0,'Stage 2'
141222.0, 6722.76611, 0.0392659605, 0.00312468573, 602.10614, 285.049377, 4.46175718, 80.0, 78.0, 91.0, 106.0, 83.0, 101.0, 121.0, 114.0, 131.0, 149.0, 32.0, 40.0, 51.0,'Stage 4'
63928.0, 4962.76416, 0.0326177254, 0.00259563606, 452.621002, 269.74884, 2.81546569, 109.0, 92.0, 103.0, 112.0, 100.0, 111.0, 122.0, 132.0, 146.0, 156.0, 44.0, 52.0, 62.0,'Stage 3'
48192.0, 2681.198, 0.0842416808, 0.00670373999, 279.534943, 104.124954, 7.20713377, 66.0, 69.0, 86.0, 103.0, 70.0, 92.0, 114.0, 102.0, 118.0, 146.0, 36.0, 44.0, 51.0,'Stage 3'
84551.0, 4512.95166, 0.052168373, 0.00415142719, 462.385803, 244.207626, 3.58501148, 82.0, 68.0, 81.0, 98.0, 67.0, 83.0, 107.0, 95.0, 115.0, 135.0, 40.0, 45.0, 55.0,'Stage 2'
52342.0, 2489.14111, 0.10616006, 0.00844794884, 192.89212, 144.285477, 1.78724349, 76.0, 72.0, 77.0, 84.0, 75.0, 82.0, 93.0, 106.0, 114.0, 121.0, 34.0, 37.0, 41.0,'Stage 2'
78791.0, 2491.15967, 0.159545049, 0.0126961917, 246.241531, 135.20076, 3.31714368, 78.0, 73.0, 83.0, 99.0, 78.0, 90.0, 112.0, 111.0, 124.0, 141.0, 30.0, 35.0, 48.0,'Stage 3'
16453.0, 1487.78259, 0.0934062675, 0.00743303448, 130.074219, 86.5071564, 2.26088428, 56.0, 58.0, 67.0, 86.0, 59.0, 69.0, 93.0, 82.0, 95.0, 112.0, 30.0, 37.0, 53.0,'Stage 1'
29175.0, 1556.94543, 0.151242524, 0.0120354984, 133.861267, 97.195549, 1.89678061, 70.0, 62.0, 72.0, 85.0, 65.0, 78.0, 92.0, 87.0, 102.0, 117.0, 32.0, 38.0, 47.0,'Stage 2'
73296.0, 2894.04419, 0.109971419, 0.00875124708, 330.423309, 194.065445, 2.89897823, 60.0, 54.0, 66.0, 92.0, 55.0, 69.0, 105.0, 82.0, 98.0, 130.0, 25.0, 30.0, 43.0,'Stage 3'
49859.0, 3644.73608, 0.0471651517, 0.00375328376, 287.330536, 180.640244, 2.53008175, 81.0, 80.0, 85.0, 105.0, 83.0, 91.0, 118.0, 119.0, 126.0, 141.0, 38.0, 42.0, 53.0,'Stage 4'
68771.0, 3467.02319, 0.0718955025, 0.00572126219, 305.34848, 159.904968, 3.64642763, 64.0, 65.0, 77.0, 96.0, 68.0, 86.0, 110.0, 98.0, 107.0, 137.0, 28.0, 35.0, 47.0,'Stage 2'
58645.0, 1651.75684, 0.270114958, 0.0214950647, 174.710587, 115.032112, 2.30674815, 84.0, 79.0, 86.0, 95.0, 87.0, 96.0, 107.0, 116.0, 129.0, 140.0, 31.0, 35.0, 40.0,'Stage 2'
72151.0, 3164.35547, 0.0905485898, 0.00720562786, 361.886444, 95.5485764, 14.3448534, 70.0, 71.0, 83.0, 102.0, 76.0, 91.0, 116.0, 109.0, 124.0, 142.0, 28.0, 33.0, 49.0,'Stage 3'
49706.0, 3532.20898, 0.0500640422, 0.0039839698, 311.619781, 88.5102234, 12.3954744, 103.0, 92.0, 102.0, 112.0, 103.0, 118.0, 130.0, 132.0, 146.0, 157.0, 38.0, 43.0, 49.0,'Stage 4'
44776.0, 5589.34521, 0.0180108119, 0.0014332548, 321.150696, 274.369415, 1.37008131, 109.0, 104.0, 110.0, 117.0, 119.0, 127.0, 136.0, 147.0, 155.0, 161.0, 42.0, 48.0, 59.0,'Stage 4'
13314.0, 835.325745, 0.239776552, 0.0190808121, 101.157661, 51.4967613, 3.85867095, 61.0, 60.0, 66.0, 80.0, 60.0, 67.0, 85.0, 86.0, 94.0, 109.0, 34.0, 39.0, 47.0,'Stage 1'
76152.0, 4102.51172, 0.0568579882, 0.00452461466, 250.943008, 170.049606, 2.17770457, 74.0, 72.0, 78.0, 92.0, 74.0, 81.0, 99.0, 107.0, 114.0, 125.0, 36.0, 40.0, 50.0,'Stage 2'
68551.0, 3394.29663, 0.0747694299, 0.00594996195, 289.525604, 164.557068, 3.09557176, 60.0, 57.0, 66.0, 82.0, 57.0, 69.0, 90.0, 84.0, 98.0, 117.0, 26.0, 31.0, 45.0,'Stage 3'
51642.0, 3291.5437, 0.0598981865, 0.00476654619, 308.001373, 186.784378, 2.7190938, 92.0, 90.0, 96.0, 108.0, 97.0, 105.0, 123.0, 132.0, 139.0, 146.0, 41.0, 45.0, 54.0,'Stage 4'
67300.0, 3682.10986, 0.0623779967, 0.0049638832, 379.104736, 195.50267, 3.76021767, 98.0, 82.0, 94.0, 102.0, 89.0, 105.0, 115.0, 119.0, 133.0, 146.0, 35.0, 41.0, 50.0,'Stage 3'
71876.0, 3884.3501, 0.0598627999, 0.00476373034, 371.143677, 103.865562, 12.7685318, 84.0, 82.0, 92.0, 110.0, 90.0, 104.0, 127.0, 123.0, 134.0, 154.0, 33.0, 39.0, 49.0,'Stage 3'
51322.0, 2573.36938, 0.0973888263, 0.00774995703, 224.391602, 156.840088, 2.04691172, 94.0, 90.0, 97.0, 105.0, 100.0, 111.0, 123.0, 130.0, 140.0, 150.0, 37.0, 41.0, 45.0,'Stage 3'
